Plant ID Alpha,Plant ID Numeric,Band #,Date,start_date,leaf_age(days),Volume (mL),Color,Dead,ants,spiders,beetle,other prey,Mosquito,Stage 1,Stage 2,Stage 3,Stage 4,Midges,Snot,Mites,Notes,Rotifers,Bodo,Colpoda,Chrysomonads,Colpidium,Cryptomonads,Cyclidium,prot. Mites,nematode,Crab,Mushroom,Vorticella,Lot. Rotifer,Paramecium,Balloon,tripod,volvox,unknown protozoa,Tan,White,Orange,Purple,Yellow,Brown,Pink,Mold,Sheet (%),Cream,White Raised,Amoeba,Yellow Center,Dry Edge White,Dry White,Tan ring,Cream blob,Irregular orange,Yellow Glow,Tan Center,White Ring,Salmon,White Center,Wet White,dry yellow glow,Cauliflower,Dry Center Tan,Wet Yellow,Unclear White,Egg,Irregular white,Tan Dry Edge,Dry Pink,Dark Brown,Dry Tan,Dry Yellow,Dry White,Tan White Center,Irregular Brown,Dry Orange,Brown Blob,White and Pink,Brick,Gray and White,gray center,Cream Raised Center,purple-gray ring,total ciolonies,log colonies,log Bodo,log Chryso,log Rotifer,log Colpidium
D,40,1519,3/23/2005,11/3/2004,140,11,clear,0,0,0,0,,10,0,1,4,5,0,0,0,,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,30,0,0,0,0,0,0,0,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1030,6.938284484,2.708050201,0,0,0
D,40,1519,4/6/2005,11/3/2004,154,11,clear,0,0,0,0,,8,0,0,2,6,7,0,1,copepods,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,108,4.691347882,2.079441542,0,0,0
D,40,1519,4/20/2005,11/3/2004,168,10,clear,1,1,0,0,,15,7,0,0,8,10,0,0,,0,0,0,0,2,0,24,0,0,0,0,0,0,0,0,0,0,0,43,137,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,182,5.209486153,0,0,0,1.098612289
D,40,1519,5/4/2005,11/3/2004,182,12,clear,0,0,0,0,,5,0,4,0,1,1,0,0,petal in water,0,14,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1100,18,1500,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2626,7.87359779,2.708050201,0,0,0
D,40,1519,5/18/2005,11/3/2004,196,10,tan,0,0,0,0,,10,5,0,1,4,6,0,0,3 stamens in water; lots of frass,0,341,0,20,0,0,28,0,0,0,0,0,0,0,0,0,0,0,88,46,10,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,160,5.081404365,5.834810737,3.044522438,0,0
D,40,1519,6/1/2005,11/3/2004,210,3.5,clear,0,0,0,0,,7,4,1,1,1,6,0,0,frass; old anther,0,33,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,47,58,1,0,0,0,0,1,1 tot 2%,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,110,4.709530201,3.526360525,0,0,0
D,40,1519,6/15/2005,11/3/2004,224,6,clear,0,0,0,0,,7,2,0,1,4,2,0,0,,0,23,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,3.465735903,3.17805383,0,0,0
D,40,1519,6/30/2005,11/3/2004,239,6,clear,0,0,0,0,,3,0,1,0,2,4,0,0,anthers still in water,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,200,200,0,60,100,0,0,0,~1 tot 80%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,560,6.329720906,0,0,0,0
D,40,1519,7/13/2005,11/3/2004,252,10,lt milk,0,0,0,0,,7,2,3,0,2,2,0,0,midges small; 3 anthers,0,7,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,50,26,0,28,0,0,0,0,7 tot 20%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,4.65396035,2.079441542,0,0,1.098612289
D,41,817,8/11/2004,8/11/2004,0,11.5,lt. Milky,3,3,0,0,,20,17,3,0,0,0,0,0,split lip,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,38,436,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,1474,7.296413269,0,0,0,0
D,41,817,8/25/2004,8/11/2004,14,13.5,milky,"35, 3 midges",35,0,0,,14,0,1,2,11,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,6400,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,6600,8.794976432,0,0,0,0
D,41,817,9/8/2004,8/11/2004,28,18,brown (pink),4,4,0,0,,23,4,3,8,8,0,0,0,LOP; stinks!; 1 dead #4 and #2 and #3 also,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,TNTC,TNTC,10800,0,0,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,11600,9.35884658,0,0,0,0
D,41,817,9/22/2004,8/11/2004,42,13,tan,"1, 1 sm cricket",1,0,0,,35,10,0,4,21,0,0,0,LLOP,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,,860,0,200,0,0,0,0,0,0,1100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,2160,7.678326357,0,0,0,0
D,41,817,10/6/2004,8/11/2004,56,14,tan,0,0,0,0,,32,11,6,4,11,4,0,0,"4 small, 1 large midge",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,408,0,24,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,436,6.079933195,0,0,0,0
D,41,817,10/20/2004,8/11/2004,70,17.5,milky,1,1,0,0,,24,4,7,2,11,3,0,0,LOP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,95,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,111,4.718498871,0,0,0,0
D,41,817,11/3/2004,8/11/2004,84,10,tan,0,0,0,0,,14,3,1,3,7,6,0,0,some parts; small midges,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,464,6.142037406,0,0,0,0
D,41,817,11/17/2004,8/11/2004,98,14,lt milk,0,0,0,0,,11,1,3,0,7,10,0,0,some parts,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,80,4.394449155,0,0,0,0
D,41,817,12/1/2004,8/11/2004,112,2,tan,0,0,0,0,,1,0,0,0,1,3,0,0,hole in side? Some parts,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,660,64,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,824,6.715383386,0,0,0,0
D,41,817,12/15/2004,8/11/2004,126,1.5,clear,0,0,0,0,,0,0,0,0,0,4,0,0,,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,31800,10.36725301,0,0,0,0
D,41,817,12/29/2004,8/11/2004,140,<1,clear?,0,0,0,0,,0,0,0,0,0,7,0,0,plant stuff; condensed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4700,0,0,0,0,0,0,0,0,5200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,9900,9.200391041,0,0,0,0
D,41,817,1/10/2005,8/11/2004,152,0.5,clear,0,0,0,0,,0,0,0,0,0,0,0,0,DONE; LAST SAMPLE; really small cladoceran?,0,0,0,428,186,0,0,0,0,0,0,0,0,0,0,0,0,0,63,136,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,200,5.303304908,0,6.061456919,0,5.231108617
D,44,1309,10/6/2004,10/6/2004,0,4,milky,1,1,0,0,,44,44,0,0,0,0,0,24,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,11,2,27,0,0,0,0,0,13 tot 35%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,79,4.382026635,0,0,0,0
D,44,1309,10/20/2004,10/6/2004,14,18,milky,101,101,0,0,,39,10,28,1,0,1,1,18,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,122800,0,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,123200,11.72157245,0,0,0.693147181,0
D,44,1309,11/3/2004,10/6/2004,28,14,tan,2,2,0,0,,36,3,1,3,29,4,1,240,some parts,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,446,0,11,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,463,6.139884552,0,0,0,0
D,44,1309,11/17/2004,10/6/2004,42,14,milk,1,1,0,0,,34,1,2,6,25,8,0,40,LOP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,40,3500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3668,8.207674424,0,0,0,0
D,44,1309,12/1/2004,10/6/2004,56,18,clear,0,0,0,0,,25,0,1,5,19,12,0,4,lots of parts,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,38,387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,520,6.255750042,0,0,0,0
D,44,1309,12/15/2004,10/6/2004,70,18,clear,0,0,0,0,,21,0,1,4,16,20,0,15,some parts,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257,24,241,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,522,6.259581464,0,0,0,0
D,44,1309,12/29/2004,10/6/2004,84,20,clear,0,0,0,0,,19,0,1,2,16,12,0,11,range midges,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,8,335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,497,6.210600077,0,0,0,0
D,44,1309,1/10/2005,10/6/2004,96,17.5,clear,0,0,0,0,,18,0,0,4,14,8,0,4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,9,340,0,0,0,0,0,1 tot 2%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,575,6.356107661,0,0,0,0
D,44,1309,1/26/2005,10/6/2004,112,17,clear,0,0,0,0,,17,0,1,3,13,15,0,12,range midges,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,26,86,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,227,5.429345629,0,0,0,0
D,44,1309,2/9/2005,10/6/2004,126,17,clear,0,0,0,0,,16,0,0,1,15,15,0,1,some parts,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260,24,168,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,552,6.315358002,0,0,0,0
D,44,1309,2/23/2005,10/6/2004,140,16,lt milk,1,1,0,0,,17,0,1,2,14,18,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26000,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26100,10.16972891,0,0,0,0
D,44,1309,3/9/2005,10/6/2004,154,12.5,clear,0,0,0,0,,4,0,0,1,3,4,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,312,8,27,0,300,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,648,6.475432717,0,0,0,0
D,44,1309,3/23/2005,10/6/2004,168,12.5,clear,0,0,0,0,,8,0,0,0,8,11,0,2,some parts; 5 fatheads,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,528,55,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,601,6.400257445,0,0,0,0
D,44,1309,4/6/2005,10/6/2004,182,10,cloudy yellow,"0, 1 dead large spider",0,1,0,,1,0,0,0,1,11,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87600,0,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,88000,11.38510346,0,0,0.693147181,0
D,44,1309,4/20/2005,10/6/2004,196,7.5,lt milk,0,0,0,0,,11,10,0,0,1,32,0,0,old spider parts?,3,600,0,156,254,0,0,0,0,0,0,0,0,0,0,0,0,0,836,17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,854,6.751101469,6.398594935,5.056245805,1.386294361,5.541263545
D,44,1309,5/4/2005,10/6/2004,210,9.5,tan,0,0,0,0,,10,4,2,3,1,12,0,0,some detritus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,241,5.488937726,0,0,0,0
D,44,1309,5/18/2005,10/6/2004,224,8.5,clear,0,0,0,0,,10,3,2,4,1,21,0,0,midges range,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,40,3.713572067,0,0,0,0
D,44,1309,6/1/2005,10/6/2004,238,5.5,clear,0,0,0,0,,9,2,2,1,4,10,0,0,,4,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,191,5.257495372,1.945910149,1.386294361,1.609437912,0
D,44,1309,6/15/2005,10/6/2004,252,9,clear,0,0,0,0,,3,0,0,1,2,3,0,0,some parts,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,6,0,0,0,0,0,0,1 tot 3%,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,39,3.688879454,0,0,1.386294361,0
D,44,1309,6/30/2005,10/6/2004,267,8,clear,0,0,0,0,,3,1,0,0,2,0,0,0,black mite,1,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,4.343805422,3.871201011,0,0.693147181,0
D,44,1309,7/13/2005,10/6/2004,280,4,clear,"0, 1 mite",0,0,0,,4,0,2,0,2,0,0,0,lots of detritus; weird mite,0,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5 pink-gray ring,154,5.043425117,5.010635294,0,0,0
E,2,478,6/15/2004,6/15/2004,0,9.5,clear,0,0,0,0,,34,34,0,0,0,3,0,0,"! Pretty barren, 6 mosq taken in sample",0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,208,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,303,5.717027701,0,0,0,0
E,2,478,6/29/2004,6/15/2004,14,24,lt. Pink,3 ants/ 38 ants,41,0,0,,34,7,0,6,21,5,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,187,5.236441963,0,0,0,0
E,2,478,7/14/2004,6/15/2004,29,22,"milky, pink",1 spider,0,1,0,,2,1,0,0,1,1,0,0,"lots of parts, millions of rotifers",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,28800,5,0,0,10000,0,0,0,1000,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,0,0,0,,,,,,,39951,10.59543401,0,0,0.693147181,0
E,2,478,7/27/2004,6/15/2004,42,25,lt. milky,1,1,0,0,,8,3,0,2,3,2,0,0,LOB,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,,,,,,,1016,6.924612396,0,0,1.791759469,0
E,2,478,8/11/2004,6/15/2004,57,27.5,clearish,1 lg ant,1,0,0,,8,4,0,0,4,2,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,30,17,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,,,,,,,63,4.158883083,0,0,0.693147181,0
E,2,478,8/25/2004,6/15/2004,71,21,clear,0,0,0,0,,7,2,4,1,0,2,0,0,LOP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,12,0,3,0,100,0,0,0,7 total 25%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,115,4.753590191,0,0,0,0
E,2,478,9/8/2004,6/15/2004,85,26,clear,0,0,0,0,,8,1,2,2,3,3,0,0,LOP; old,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,5,0,2,0,0,0,0,0,6 total 15%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,7,2.079441542,2.708050201,0,0,0
E,2,478,9/22/2004,6/15/2004,99,15,clear,0,0,0,0,,9,1,3,0,5,1,0,0,LOP,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,,,184,0,0,0,0,0,0,0,5 total 11%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,,0,,192,5.262690189,0,3.044522438,0,0
E,2,478,10/6/2004,6/15/2004,113,16.5,tan,0,0,0,0,,7,0,0,1,6,0,0,0,LOP,3,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,24,3.218875825,2.197224577,0,1.386294361,0
E,2,478,10/20/2004,6/15/2004,127,19,clear,0,0,0,0,,7,1,0,1,5,5,0,1,holes in top; LOP; most small midges; black mite,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,20,0,0,0,0,0,0,0,10 tot 20%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,20,3.044522438,0,0,0,0
E,2,478,11/3/2004,6/15/2004,141,17,tan,0,0,0,0,,5,0,0,1,4,3,0,0,LOP; small midges,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,0,1,0,0,0,0,0,0,3 tot 12%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0.693147181,0,0.693147181,0,0
E,2,478,11/17/2004,6/15/2004,155,18,tan,0,0,0,0,,4,0,0,1,3,3,0,0,some parts,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,2,0,0,0,0,0,9 tot 25%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,17,2.890371758,0,3.465735903,0,0
E,2,478,12/1/2004,6/15/2004,169,21,tan,0,0,0,0,,3,0,0,0,3,2,0,0,LOP,2,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3 tot 6%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,3.761200116,1.098612289,0
E,2,478,12/15/2004,6/15/2004,183,16,clear,0,0,0,0,,3,0,0,0,3,1,0,0,some parts; ice on top,0,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,3,10 tot 15%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,6,1.945910149,4.770684624,0,0,0
E,2,478,12/29/2004,6/15/2004,197,30,clear,0,0,0,0,,3,0,0,1,2,0,0,0,LLOP ant parts,0,52,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,50,3.931825633,3.970291914,2.63905733,0,0
E,2,478,1/10/2005,6/15/2004,209,19,clear,0,0,0,0,,3,0,0,0,3,5,0,0,some detritus,1,0,0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,11,0,0,0,0,0,0,6 tot 10%,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,67,4.219507705,0,4.634728988,0.693147181,0
E,2,478,1/26/2005,6/15/2004,225,17.5,clear,0,0,0,0,,3,0,0,0,3,4,0,0,some parts,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,9,5,0,0,0,0,2,3 tot 10%,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,77,4.356708827,0,2.944438979,0,0
E,2,478,2/9/2005,6/15/2004,239,21.5,clear,0,0,0,0,,3,0,0,0,3,4,0,0,,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,18,0,0,0,0,0,1,2 tot 5%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,4.110873864,0,2.48490665,0,0
E,2,478,2/23/2005,6/15/2004,253,16,clear,0,0,0,0,,3,0,0,0,3,6,0,0,,2,8,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1,0,0,0,0,0,5 tot 15%,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,3.17805383,2.197224577,2.63905733,1.098612289,0
E,2,478,3/9/2005,6/15/2004,267,16,clear,0,0,0,0,,2,0,0,0,2,9,0,0,most very small midges,2,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,3,2,0,0,0,0,1,1 tot 4%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,55,4.025351691,2.708050201,0,1.098612289,0
E,2,478,3/23/2005,6/15/2004,281,14,clear,0,0,0,0,,1,0,0,0,1,2,0,0,small leaf,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1 #2,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,23,3.17805383,0,1.609437912,0,0
E,2,478,4/6/2005,6/15/2004,295,8,clear,0,0,0,0,,1,0,0,0,1,7,0,0,1 live small black beetle - ~1cm; lots of parts,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,10,2.397895273,1.386294361,0,0.693147181,0
