base,decision,label_id,area_px,label_path,note
2247_c7-18-3_36_1,accepted,1,4511,G:\Research\imageAnalysis\processed_segmentations\segs\2247_c7-18-3_36_1_Simple Segmentation_labels.png,
2674_p3-36-2_13_2,accepted,1,4506,G:\Research\imageAnalysis\processed_segmentations\segs\2674_p3-36-2_13_2_Simple Segmentation_labels.png,
2675_p24-75-6_02_1,accepted,1,4506,G:\Research\imageAnalysis\processed_segmentations\segs\2675_p24-75-6_02_1_Simple Segmentation_labels.png,
0724_c36-73-6_25_1,accepted,1,4505,G:\Research\imageAnalysis\processed_segmentations\segs\0724_c36-73-6_25_1_Simple Segmentation_labels.png,
1119_p3-37-1_24_1,accepted,1,4505,G:\Research\imageAnalysis\processed_segmentations\segs\1119_p3-37-1_24_1_Simple Segmentation_labels.png,
0665_c23-2-1_11_2,accepted,1,4501,G:\Research\imageAnalysis\processed_segmentations\segs\0665_c23-2-1_11_2_Simple Segmentation_labels.png,
1267_c36-72-3_34_1,accepted,1,4499,G:\Research\imageAnalysis\processed_segmentations\segs\1267_c36-72-3_34_1_Simple Segmentation_labels.png,
0468_p3-36-3_47_1,accepted,1,4495,G:\Research\imageAnalysis\processed_segmentations\segs\0468_p3-36-3_47_1_Simple Segmentation_labels.png,
1044_p36-40-5_10_1,accepted,1,4495,G:\Research\imageAnalysis\processed_segmentations\segs\1044_p36-40-5_10_1_Simple Segmentation_labels.png,
2545_p36-39-2_14_1,accepted,1,4495,G:\Research\imageAnalysis\processed_segmentations\segs\2545_p36-39-2_14_1_Simple Segmentation_labels.png,
0606_c36-74-3_13_2,accepted,1,4492,G:\Research\imageAnalysis\processed_segmentations\segs\0606_c36-74-3_13_2_Simple Segmentation_labels.png,
0831_c36-74-4_02_1,accepted,1,4492,G:\Research\imageAnalysis\processed_segmentations\segs\0831_c36-74-4_02_1_Simple Segmentation_labels.png,
1027_p3-36-6_42_2,accepted,1,4491,G:\Research\imageAnalysis\processed_segmentations\segs\1027_p3-36-6_42_2_Simple Segmentation_labels.png,
0445_c36-74-1_01_2,accepted,1,4490,G:\Research\imageAnalysis\processed_segmentations\segs\0445_c36-74-1_01_2_Simple Segmentation_labels.png,
0624_p36-42-4_13_1,accepted,1,4490,G:\Research\imageAnalysis\processed_segmentations\segs\0624_p36-42-4_13_1_Simple Segmentation_labels.png,
1285_c23-1-3_11_1,accepted,1,4489,G:\Research\imageAnalysis\processed_segmentations\segs\1285_c23-1-3_11_1_Simple Segmentation_labels.png,
1133_p36-40-1_18_1,accepted,1,4487,G:\Research\imageAnalysis\processed_segmentations\segs\1133_p36-40-1_18_1_Simple Segmentation_labels.png,
0807_c36-74-2_13_1,accepted,1,4481,G:\Research\imageAnalysis\processed_segmentations\segs\0807_c36-74-2_13_1_Simple Segmentation_labels.png,
1831_c7-18-3_01_1,accepted,1,4481,G:\Research\imageAnalysis\processed_segmentations\segs\1831_c7-18-3_01_1_Simple Segmentation_labels.png,
1955_c7-19-2_05_1,accepted,1,4480,G:\Research\imageAnalysis\processed_segmentations\segs\1955_c7-19-2_05_1_Simple Segmentation_labels.png,
2117_p36-40-4_02_1,accepted,1,4479,G:\Research\imageAnalysis\processed_segmentations\segs\2117_p36-40-4_02_1_Simple Segmentation_labels.png,
2029_c36-74-3_40_1,accepted,1,4478,G:\Research\imageAnalysis\processed_segmentations\segs\2029_c36-74-3_40_1_Simple Segmentation_labels.png,
1478_p3-35-2_13_1,accepted,1,4477,G:\Research\imageAnalysis\processed_segmentations\segs\1478_p3-35-2_13_1_Simple Segmentation_labels.png,
0754_p36-40-3_07_1,accepted,1,4476,G:\Research\imageAnalysis\processed_segmentations\segs\0754_p36-40-3_07_1_Simple Segmentation_labels.png,
2022_c36-74-3_14_2,accepted,1,4472,G:\Research\imageAnalysis\processed_segmentations\segs\2022_c36-74-3_14_2_Simple Segmentation_labels.png,
0112_c23-2-3_26_1,accepted,1,4471,G:\Research\imageAnalysis\processed_segmentations\segs\0112_c23-2-3_26_1_Simple Segmentation_labels.png,
2301_c7-17-1_25_1,accepted,1,4470,G:\Research\imageAnalysis\processed_segmentations\segs\2301_c7-17-1_25_1_Simple Segmentation_labels.png,
0410_p3-36-6_43_2,accepted,1,4466,G:\Research\imageAnalysis\processed_segmentations\segs\0410_p3-36-6_43_2_Simple Segmentation_labels.png,
2658_c23-1-6_28_1,accepted,1,4466,G:\Research\imageAnalysis\processed_segmentations\segs\2658_c23-1-6_28_1_Simple Segmentation_labels.png,
1232_c36-73-1_29_3,accepted,1,4465,G:\Research\imageAnalysis\processed_segmentations\segs\1232_c36-73-1_29_3_Simple Segmentation_labels.png,
1870_c23-2-1_32_1,accepted,1,4465,G:\Research\imageAnalysis\processed_segmentations\segs\1870_c23-2-1_32_1_Simple Segmentation_labels.png,
0673_p3-36-1_24_1,accepted,1,4464,G:\Research\imageAnalysis\processed_segmentations\segs\0673_p3-36-1_24_1_Simple Segmentation_labels.png,
1345_p24-26-3_03_1,accepted,1,4464,G:\Research\imageAnalysis\processed_segmentations\segs\1345_p24-26-3_03_1_Simple Segmentation_labels.png,
1192_c36-73-4_10_2,accepted,1,4463,G:\Research\imageAnalysis\processed_segmentations\segs\1192_c36-73-4_10_2_Simple Segmentation_labels.png,
0311_c36-73-1_12_1,accepted,1,4462,G:\Research\imageAnalysis\processed_segmentations\segs\0311_c36-73-1_12_1_Simple Segmentation_labels.png,
0511_c36-73-4_28_1,accepted,1,4461,G:\Research\imageAnalysis\processed_segmentations\segs\0511_c36-73-4_28_1_Simple Segmentation_labels.png,
2243_c7-17-1_14_1,accepted,1,4460,G:\Research\imageAnalysis\processed_segmentations\segs\2243_c7-17-1_14_1_Simple Segmentation_labels.png,
2119_c23-2-6_01_1,accepted,1,4459,G:\Research\imageAnalysis\processed_segmentations\segs\2119_c23-2-6_01_1_Simple Segmentation_labels.png,
1384_p3-35-3_11_1,accepted,1,4457,G:\Research\imageAnalysis\processed_segmentations\segs\1384_p3-35-3_11_1_Simple Segmentation_labels.png,
1846_p3-36-3_80_1,accepted,1,4456,G:\Research\imageAnalysis\processed_segmentations\segs\1846_p3-36-3_80_1_Simple Segmentation_labels.png,
1733_c7-18-2_30_1,accepted,2,4452,G:\Research\imageAnalysis\processed_segmentations\segs\1733_c7-18-2_30_1_Simple Segmentation_labels.png,
2760_p3-36-2_12_1,accepted,1,4452,G:\Research\imageAnalysis\processed_segmentations\segs\2760_p3-36-2_12_1_Simple Segmentation_labels.png,
2351_c7-19-1_32_2,accepted,1,4450,G:\Research\imageAnalysis\processed_segmentations\segs\2351_c7-19-1_32_2_Simple Segmentation_labels.png,
0646_c7-18-2_06_1,accepted,1,4449,G:\Research\imageAnalysis\processed_segmentations\segs\0646_c7-18-2_06_1_Simple Segmentation_labels.png,
2079_p3-36-6_20_1,accepted,1,4448,G:\Research\imageAnalysis\processed_segmentations\segs\2079_p3-36-6_20_1_Simple Segmentation_labels.png,
0309_p36-40-1_17_1,accepted,1,4447,G:\Research\imageAnalysis\processed_segmentations\segs\0309_p36-40-1_17_1_Simple Segmentation_labels.png,
0458_p36-42-4_14_1,accepted,1,4445,G:\Research\imageAnalysis\processed_segmentations\segs\0458_p36-42-4_14_1_Simple Segmentation_labels.png,
1993_p3-36-6_40_1,accepted,1,4445,G:\Research\imageAnalysis\processed_segmentations\segs\1993_p3-36-6_40_1_Simple Segmentation_labels.png,
2355_c36-72-2_28_2,accepted,1,4445,G:\Research\imageAnalysis\processed_segmentations\segs\2355_c36-72-2_28_2_Simple Segmentation_labels.png,
1034_c36-74-2_27_1,accepted,1,4444,G:\Research\imageAnalysis\processed_segmentations\segs\1034_c36-74-2_27_1_Simple Segmentation_labels.png,
1141_c23-2-1_10_2,accepted,1,4441,G:\Research\imageAnalysis\processed_segmentations\segs\1141_c23-2-1_10_2_Simple Segmentation_labels.png,
1433_c7-18-4_03_1,accepted,1,4440,G:\Research\imageAnalysis\processed_segmentations\segs\1433_c7-18-4_03_1_Simple Segmentation_labels.png,
0459_p24-25-3_02_2,accepted,1,4439,G:\Research\imageAnalysis\processed_segmentations\segs\0459_p24-25-3_02_2_Simple Segmentation_labels.png,
2124_p24-25-1_08_1,accepted,1,4439,G:\Research\imageAnalysis\processed_segmentations\segs\2124_p24-25-1_08_1_Simple Segmentation_labels.png,
1196_c36-73-4_26_1,accepted,1,4437,G:\Research\imageAnalysis\processed_segmentations\segs\1196_c36-73-4_26_1_Simple Segmentation_labels.png,
0583_c7-18-2_19_1,accepted,1,4436,G:\Research\imageAnalysis\processed_segmentations\segs\0583_c7-18-2_19_1_Simple Segmentation_labels.png,
1603_c7-18-4_06_1,accepted,1,4434,G:\Research\imageAnalysis\processed_segmentations\segs\1603_c7-18-4_06_1_Simple Segmentation_labels.png,
2524_c7-18-1_31_1,accepted,1,4431,G:\Research\imageAnalysis\processed_segmentations\segs\2524_c7-18-1_31_1_Simple Segmentation_labels.png,
1476_p36-40-4_05_2,accepted,1,4430,G:\Research\imageAnalysis\processed_segmentations\segs\1476_p36-40-4_05_2_Simple Segmentation_labels.png,
1346_p3-35-1_20_1,accepted,1,4429,G:\Research\imageAnalysis\processed_segmentations\segs\1346_p3-35-1_20_1_Simple Segmentation_labels.png,
1201_p36-40-1_16_1,accepted,1,4428,G:\Research\imageAnalysis\processed_segmentations\segs\1201_p36-40-1_16_1_Simple Segmentation_labels.png,
1291_p3-35-2_20_1,accepted,1,4428,G:\Research\imageAnalysis\processed_segmentations\segs\1291_p3-35-2_20_1_Simple Segmentation_labels.png,
1928_p24-75-1_39_1,accepted,1,4428,G:\Research\imageAnalysis\processed_segmentations\segs\1928_p24-75-1_39_1_Simple Segmentation_labels.png,
0494_p3-37-1_12_1,accepted,1,4425,G:\Research\imageAnalysis\processed_segmentations\segs\0494_p3-37-1_12_1_Simple Segmentation_labels.png,
0436_p24-26-6_19_1,accepted,1,4424,G:\Research\imageAnalysis\processed_segmentations\segs\0436_p24-26-6_19_1_Simple Segmentation_labels.png,
0667_c36-74-2_03_1,accepted,2,4423,G:\Research\imageAnalysis\processed_segmentations\segs\0667_c36-74-2_03_1_Simple Segmentation_labels.png,
2142_p24-25-1_17_1,accepted,1,4422,G:\Research\imageAnalysis\processed_segmentations\segs\2142_p24-25-1_17_1_Simple Segmentation_labels.png,
2525_p3-36-3_78_1,accepted,1,4422,G:\Research\imageAnalysis\processed_segmentations\segs\2525_p3-36-3_78_1_Simple Segmentation_labels.png,
0156_p24-26-3_09_1,accepted,1,4420,G:\Research\imageAnalysis\processed_segmentations\segs\0156_p24-26-3_09_1_Simple Segmentation_labels.png,
1728_c7-19-6_12_3,accepted,2,4418,G:\Research\imageAnalysis\processed_segmentations\segs\1728_c7-19-6_12_3_Simple Segmentation_labels.png,
0524_c7-17-5_19_2,accepted,1,4417,G:\Research\imageAnalysis\processed_segmentations\segs\0524_c7-17-5_19_2_Simple Segmentation_labels.png,
1584_c23-1-1_01_1,accepted,1,4414,G:\Research\imageAnalysis\processed_segmentations\segs\1584_c23-1-1_01_1_Simple Segmentation_labels.png,
1445_c36-74-3_38_1,accepted,1,4412,G:\Research\imageAnalysis\processed_segmentations\segs\1445_c36-74-3_38_1_Simple Segmentation_labels.png,
0503_c7-19-1_05_1,accepted,1,4411,G:\Research\imageAnalysis\processed_segmentations\segs\0503_c7-19-1_05_1_Simple Segmentation_labels.png,
1197_p36-42-4_05_1,accepted,1,4406,G:\Research\imageAnalysis\processed_segmentations\segs\1197_p36-42-4_05_1_Simple Segmentation_labels.png,
2164_c36-73-1_11_2,accepted,1,4405,G:\Research\imageAnalysis\processed_segmentations\segs\2164_c36-73-1_11_2_Simple Segmentation_labels.png,
1517_c23-2-3_08_2,accepted,1,4402,G:\Research\imageAnalysis\processed_segmentations\segs\1517_c23-2-3_08_2_Simple Segmentation_labels.png,
1837_c36-72-2_20_1,accepted,1,4402,G:\Research\imageAnalysis\processed_segmentations\segs\1837_c36-72-2_20_1_Simple Segmentation_labels.png,
2376_c7-18-2_18_1,accepted,1,4401,G:\Research\imageAnalysis\processed_segmentations\segs\2376_c7-18-2_18_1_Simple Segmentation_labels.png,
0568_c36-73-4_23_1,accepted,1,4398,G:\Research\imageAnalysis\processed_segmentations\segs\0568_c36-73-4_23_1_Simple Segmentation_labels.png,
1172_c36-72-3_09_1,accepted,1,4398,G:\Research\imageAnalysis\processed_segmentations\segs\1172_c36-72-3_09_1_Simple Segmentation_labels.png,
1650_p3-37-5_01_1,accepted,1,4396,G:\Research\imageAnalysis\processed_segmentations\segs\1650_p3-37-5_01_1_Simple Segmentation_labels.png,
2453_p3-37-5_06_1,accepted,1,4394,G:\Research\imageAnalysis\processed_segmentations\segs\2453_p3-37-5_06_1_Simple Segmentation_labels.png,
1417_p3-36-3_19_1,accepted,1,4393,G:\Research\imageAnalysis\processed_segmentations\segs\1417_p3-36-3_19_1_Simple Segmentation_labels.png,
2234_c23-2-1_08_1,accepted,1,4393,G:\Research\imageAnalysis\processed_segmentations\segs\2234_c23-2-1_08_1_Simple Segmentation_labels.png,
2703_c36-74-4_05_1,accepted,1,4393,G:\Research\imageAnalysis\processed_segmentations\segs\2703_c36-74-4_05_1_Simple Segmentation_labels.png,
1806_p36-39-3_31_1,accepted,1,4392,G:\Research\imageAnalysis\processed_segmentations\segs\1806_p36-39-3_31_1_Simple Segmentation_labels.png,
0923_p3-36-3_17_2,accepted,1,4390,G:\Research\imageAnalysis\processed_segmentations\segs\0923_p3-36-3_17_2_Simple Segmentation_labels.png,
1890_p36-42-5_16_1,accepted,1,4390,G:\Research\imageAnalysis\processed_segmentations\segs\1890_p36-42-5_16_1_Simple Segmentation_labels.png,
2251_p3-37-6_06_1,accepted,2,4390,G:\Research\imageAnalysis\processed_segmentations\segs\2251_p3-37-6_06_1_Simple Segmentation_labels.png,
1225_c7-17-3_11_1,accepted,1,4387,G:\Research\imageAnalysis\processed_segmentations\segs\1225_c7-17-3_11_1_Simple Segmentation_labels.png,
2547_p36-42-1_12_1,accepted,1,4385,G:\Research\imageAnalysis\processed_segmentations\segs\2547_p36-42-1_12_1_Simple Segmentation_labels.png,
0458_p36-42-4_14_2,accepted,1,4384,G:\Research\imageAnalysis\processed_segmentations\segs\0458_p36-42-4_14_2_Simple Segmentation_labels.png,
1826_c36-74-2_02_1,accepted,1,4382,G:\Research\imageAnalysis\processed_segmentations\segs\1826_c36-74-2_02_1_Simple Segmentation_labels.png,
1357_c7-18-1_37_1,accepted,1,4381,G:\Research\imageAnalysis\processed_segmentations\segs\1357_c7-18-1_37_1_Simple Segmentation_labels.png,
0186_p3-35-1_16_1,accepted,1,4379,G:\Research\imageAnalysis\processed_segmentations\segs\0186_p3-35-1_16_1_Simple Segmentation_labels.png,
1108_c7-17-2_05_1,accepted,1,4379,G:\Research\imageAnalysis\processed_segmentations\segs\1108_c7-17-2_05_1_Simple Segmentation_labels.png,
2118_c36-72-3_02_2,accepted,1,4378,G:\Research\imageAnalysis\processed_segmentations\segs\2118_c36-72-3_02_2_Simple Segmentation_labels.png,
0734_c23-1-3_17_2,accepted,1,4377,G:\Research\imageAnalysis\processed_segmentations\segs\0734_c23-1-3_17_2_Simple Segmentation_labels.png,
0545_p24-25-2_05_1,accepted,2,4376,G:\Research\imageAnalysis\processed_segmentations\segs\0545_p24-25-2_05_1_Simple Segmentation_labels.png,
1823_c36-72-1_21_1,accepted,1,4376,G:\Research\imageAnalysis\processed_segmentations\segs\1823_c36-72-1_21_1_Simple Segmentation_labels.png,
2258_p36-40-2_20_3,accepted,1,4376,G:\Research\imageAnalysis\processed_segmentations\segs\2258_p36-40-2_20_3_Simple Segmentation_labels.png,
1270_p3-36-3_43_1,accepted,2,4374,G:\Research\imageAnalysis\processed_segmentations\segs\1270_p3-36-3_43_1_Simple Segmentation_labels.png,
1516_c7-18-3_15_1,accepted,1,4374,G:\Research\imageAnalysis\processed_segmentations\segs\1516_c7-18-3_15_1_Simple Segmentation_labels.png,
1074_c36-74-1_15_1,accepted,1,4373,G:\Research\imageAnalysis\processed_segmentations\segs\1074_c36-74-1_15_1_Simple Segmentation_labels.png,
2101_c7-19-3_21_1,accepted,1,4371,G:\Research\imageAnalysis\processed_segmentations\segs\2101_c7-19-3_21_1_Simple Segmentation_labels.png,
1522_c7-19-1_21_1,accepted,1,4370,G:\Research\imageAnalysis\processed_segmentations\segs\1522_c7-19-1_21_1_Simple Segmentation_labels.png,
2738_p36-39-1_16_1,accepted,1,4369,G:\Research\imageAnalysis\processed_segmentations\segs\2738_p36-39-1_16_1_Simple Segmentation_labels.png,
0256_p24-26-6_09_1,accepted,2,4368,G:\Research\imageAnalysis\processed_segmentations\segs\0256_p24-26-6_09_1_Simple Segmentation_labels.png,
1113_p24-26-5_06_1,accepted,1,4368,G:\Research\imageAnalysis\processed_segmentations\segs\1113_p24-26-5_06_1_Simple Segmentation_labels.png,
1289_p24-25-3_03_1,accepted,1,4366,G:\Research\imageAnalysis\processed_segmentations\segs\1289_p24-25-3_03_1_Simple Segmentation_labels.png,
2318_c7-18-2_28_2,accepted,1,4361,G:\Research\imageAnalysis\processed_segmentations\segs\2318_c7-18-2_28_2_Simple Segmentation_labels.png,
2387_p36-39-6_18_1,accepted,2,4361,G:\Research\imageAnalysis\processed_segmentations\segs\2387_p36-39-6_18_1_Simple Segmentation_labels.png,
1321_c23-1-1_04_1,accepted,1,4359,G:\Research\imageAnalysis\processed_segmentations\segs\1321_c23-1-1_04_1_Simple Segmentation_labels.png,
1336_p36-40-3_16_1,accepted,1,4357,G:\Research\imageAnalysis\processed_segmentations\segs\1336_p36-40-3_16_1_Simple Segmentation_labels.png,
1632_p3-37-1_7_1,accepted,1,4356,G:\Research\imageAnalysis\processed_segmentations\segs\1632_p3-37-1_7_1_Simple Segmentation_labels.png,
1953_p3-37-3_05_2,accepted,2,4356,G:\Research\imageAnalysis\processed_segmentations\segs\1953_p3-37-3_05_2_Simple Segmentation_labels.png,
1827_p36-39-1_21_1,accepted,1,4355,G:\Research\imageAnalysis\processed_segmentations\segs\1827_p36-39-1_21_1_Simple Segmentation_labels.png,
0240_c36-74-3_09_2,accepted,1,4353,G:\Research\imageAnalysis\processed_segmentations\segs\0240_c36-74-3_09_2_Simple Segmentation_labels.png,
0306_c7-17-3_05_2,accepted,1,4353,G:\Research\imageAnalysis\processed_segmentations\segs\0306_c7-17-3_05_2_Simple Segmentation_labels.png,
0978_c23-2-3_28_1,accepted,1,4353,G:\Research\imageAnalysis\processed_segmentations\segs\0978_c23-2-3_28_1_Simple Segmentation_labels.png,
2457_p36-39-4_03_1,accepted,1,4350,G:\Research\imageAnalysis\processed_segmentations\segs\2457_p36-39-4_03_1_Simple Segmentation_labels.png,
0534_c36-74-6_03_1,accepted,1,4349,G:\Research\imageAnalysis\processed_segmentations\segs\0534_c36-74-6_03_1_Simple Segmentation_labels.png,
1173_c23-2-4_01_1,accepted,1,4349,G:\Research\imageAnalysis\processed_segmentations\segs\1173_c23-2-4_01_1_Simple Segmentation_labels.png,
1458_p36-40-3_24_1,accepted,1,4348,G:\Research\imageAnalysis\processed_segmentations\segs\1458_p36-40-3_24_1_Simple Segmentation_labels.png,
2508_c7-17-2_21_1,accepted,1,4344,G:\Research\imageAnalysis\processed_segmentations\segs\2508_c7-17-2_21_1_Simple Segmentation_labels.png,
0093_p24-26-2_19_1,accepted,1,4343,G:\Research\imageAnalysis\processed_segmentations\segs\0093_p24-26-2_19_1_Simple Segmentation_labels.png,
0611_c7-19-4_19_1,accepted,1,4340,G:\Research\imageAnalysis\processed_segmentations\segs\0611_c7-19-4_19_1_Simple Segmentation_labels.png,
1549_c36-74-2_32_1,accepted,1,4338,G:\Research\imageAnalysis\processed_segmentations\segs\1549_c36-74-2_32_1_Simple Segmentation_labels.png,
1235_p3-35-3_18_1,accepted,1,4337,G:\Research\imageAnalysis\processed_segmentations\segs\1235_p3-35-3_18_1_Simple Segmentation_labels.png,
0769_p3-36-3_85_1,accepted,1,4333,G:\Research\imageAnalysis\processed_segmentations\segs\0769_p3-36-3_85_1_Simple Segmentation_labels.png,
0722_c36-74-3_02_1,accepted,1,4330,G:\Research\imageAnalysis\processed_segmentations\segs\0722_c36-74-3_02_1_Simple Segmentation_labels.png,
0329_c23-2-2_22_1,accepted,1,4329,G:\Research\imageAnalysis\processed_segmentations\segs\0329_c23-2-2_22_1_Simple Segmentation_labels.png,
0989_p36-42-6_01_1,accepted,1,4329,G:\Research\imageAnalysis\processed_segmentations\segs\0989_p36-42-6_01_1_Simple Segmentation_labels.png,
0130_c36-72-3_15_1,accepted,1,4326,G:\Research\imageAnalysis\processed_segmentations\segs\0130_c36-72-3_15_1_Simple Segmentation_labels.png,
2581_c7-19-1_17_1,accepted,1,4326,G:\Research\imageAnalysis\processed_segmentations\segs\2581_c7-19-1_17_1_Simple Segmentation_labels.png,
0554_c36-72-6_01_1,accepted,1,4325,G:\Research\imageAnalysis\processed_segmentations\segs\0554_c36-72-6_01_1_Simple Segmentation_labels.png,
1681_c36-72-1_29_1,accepted,1,4324,G:\Research\imageAnalysis\processed_segmentations\segs\1681_c36-72-1_29_1_Simple Segmentation_labels.png,
1495_c7-19-2_19_1,accepted,1,4323,G:\Research\imageAnalysis\processed_segmentations\segs\1495_c7-19-2_19_1_Simple Segmentation_labels.png,
1975_p3-37-1_31_1,accepted,1,4322,G:\Research\imageAnalysis\processed_segmentations\segs\1975_p3-37-1_31_1_Simple Segmentation_labels.png,
1529_p3-35-4_13_1,accepted,1,4321,G:\Research\imageAnalysis\processed_segmentations\segs\1529_p3-35-4_13_1_Simple Segmentation_labels.png,
